request_id,step,layer,remaining_mask_ratio,sequence_length,strategy,signal_source,head_sharing,row_sparsity,physical_tile_sparsity,average_required_kv_tiles,required_physical_tiles,total_physical_tiles,estimated_v_bytes,estimated_pv_flops,active_rows_mean,active_rows_p50,active_rows_p90,active_rows_p99,physical_sparsity_improvement,required_tile_reduction,estimated_v_bytes_saved,estimated_pv_flops_saved
context-0,1,0,0.5,4096,bucket6-rho75,current,layer,0.26945602893829346,0.039520263671875,61.470703125,62946,65536,1031307264,132007329792,93.50962829589844,118.0,128.0,128.0,-0.0245208740234375,-0.026198666427558415,-26329088,-3370123264
context-0,1,0,0.5,4096,bucket8-rho75,current,layer,0.26945602893829346,0.0307159423828125,62.0341796875,63523,65536,1040760832,133217386496,93.50962829589844,117.0,128.0,128.0,-0.0333251953125,-0.03560540602226969,-35782656,-4580179968
context-0,1,0,0.5,4096,bucket8-rho75-state,current,layer,0.26945602893829346,0.0282135009765625,62.1943359375,63687,65536,1043447808,133561319424,93.50962829589844,119.0,128.0,128.0,-0.03582763671875,-0.038279072042257,-38469632,-4924112896
context-0,1,0,0.5,4096,bitmap-any,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bitmap-any-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,topk4-any,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,topk4-any-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,simhash16-any,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,simhash16-any-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,bucket4-any,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bucket4-any-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,bucket6-any,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bucket6-any-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,bucket8-any,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bucket8-any-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,bitmap-rho25,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bitmap-rho25-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,topk4-rho25,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,topk4-rho25-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,simhash16-rho25,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,simhash16-rho25-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,bucket4-rho25,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bucket4-rho25-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,bucket6-rho25,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bucket6-rho25-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,bucket8-rho25,previous,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bucket8-rho25-state,previous,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,bitmap-rho50,previous,layer,0.26945602893829346,0.0637969970703125,59.9169921875,61355,65536,1005240320,128670760960,93.50962829589844,122.0,128.0,128.0,-0.000244140625,-0.00026084546536453423,-262144,-33554432
