policy,split,records,reused_tiles,reuse_fraction,prediction_precision,unsafe_reuse_rate,unsafe_wilson95_upper,oracle_safe_recall,mean_reused_tile_error,maximum_reused_tile_error
qkv_max_b0.5_q99:all,heldout,245760,3926,0.015974934895833334,0.9936321956189506,0.006367804381049415,0.009383670509515682,0.7379871358304957,0.0018680240027606487,2.0183379650115967
qkv_max_b0.5_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.571594738285057e-05,0.023467792198061943
qkv_max_b0.5_q99:protect_masked_new,development,245760,1906,0.0077555338541666664,0.9947534102833159,0.005246589716684155,0.009631125975419283,0.3716189729517836,0.00010934135934803635,0.022883867844939232
qkv_max_b0.5_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.5_q99:protect_masked_new,heldout,245760,1668,0.006787109375,0.9856115107913669,0.014388489208633094,0.021320685552181074,0.31101021566401815,0.0002631373645272106,0.02246728353202343
qkv_sum_b1_q99:all,calibration,245760,3562,0.014493815104166667,0.9910162829870859,0.008983717012914094,0.012654495007262938,0.6886461178306672,0.00548239191994071,1.6381504535675049
qkv_sum_b1_q99:all,development,245760,4356,0.017724609375,0.9676308539944903,0.03236914600550964,0.03805062155948708,0.8261466091728734,0.018290536478161812,1.4852334260940552
qkv_sum_b1_q99:all,final_benchmark,245760,3918,0.0159423828125,0.9420622766717713,0.05793772332822869,0.06569532297206496,0.7155874369910818,0.026846742257475853,1.5540931224822998
qkv_sum_b1_q99:all,heldout,245760,3921,0.01595458984375,0.994899260392757,0.00510073960724305,0.007865813175778965,0.7379871358304957,0.0018480425933375955,2.0183379650115967
qkv_sum_b1_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.9747581467963755e-05,0.018046291545033455
qkv_sum_b1_q99:protect_masked_new,development,245760,1905,0.00775146484375,0.9952755905511811,0.004724409448818898,0.008954734047411756,0.3716189729517836,8.665957284392789e-05,0.021429743617773056
qkv_sum_b1_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b1_q99:protect_masked_new,heldout,245760,1657,0.006742350260416667,0.992154496077248,0.007845503922751962,0.013376987349328375,0.31101021566401815,0.00014134908269625157,0.022273913025856018
qkv_max_b1_q99:all,calibration,245760,3568,0.014518229166666667,0.9896300448430493,0.010369955156950673,0.01426022780431102,0.6888412017167382,0.005519652273505926,1.6381504535675049
qkv_max_b1_q99:all,development,245760,4358,0.017732747395833335,0.9683340982101881,0.03166590178981184,0.03729133376008706,0.8271266170129361,0.018281860277056694,1.4852334260940552
qkv_max_b1_q99:all,final_benchmark,245760,3860,0.015706380208333332,0.9562176165803109,0.04378238341968912,0.050703469051753124,0.7155874369910818,0.026419097557663918,1.5540931224822998
qkv_max_b1_q99:all,heldout,245760,3926,0.015974934895833334,0.9941416199694345,0.0058583800305654615,0.008775826531599317,0.7383654937570943,0.0018588771345093846,2.0183379650115967
qkv_max_b1_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.7358371628215536e-05,0.015747006982564926
qkv_max_b1_q99:protect_masked_new,development,245760,1899,0.00772705078125,0.9984202211690363,0.001579778830963665,0.0046345708567024696,0.3716189729517836,2.3788514226907864e-05,0.015476739034056664
qkv_max_b1_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b1_q99:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9471852283459157e-05,0.016159674152731895
qkv_sum_b2_q99:all,calibration,245760,3563,0.014497884114583333,0.9910188043783329,0.008981195621667135,0.012650951070079472,0.6888412017167382,0.0054792859591543674,1.6381504535675049
qkv_sum_b2_q99:all,development,245760,4361,0.017744954427083334,0.9681265764732859,0.03187342352671406,0.037512956502201496,0.8275186201489612,0.018276209011673927,1.4852334260940552
qkv_sum_b2_q99:all,final_benchmark,245760,3877,0.015775553385416665,0.9525406241939645,0.0474593758060356,0.054611716823696164,0.7159751841799147,0.026491733267903328,1.5540931224822998
qkv_sum_b2_q99:all,heldout,245760,3923,0.015962727864583335,0.9951567677797604,0.004843232220239612,0.007552394837845985,0.7385546727203935,0.0018494727555662394,2.0183379650115967
qkv_sum_b2_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.7358371628215536e-05,0.015747006982564926
qkv_sum_b2_q99:protect_masked_new,development,245760,1902,0.0077392578125,0.9968454258675079,0.0031545741324921135,0.006865507898669773,0.3716189729517836,5.4478678066516295e-05,0.02012188732624054
qkv_sum_b2_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b2_q99:protect_masked_new,heldout,245760,1649,0.0067097981770833336,0.9969678593086719,0.0030321406913280777,0.007078518135663078,0.31101021566401815,4.9661997763905674e-05,0.01742958091199398
qkv_max_b2_q99:all,calibration,245760,3582,0.0145751953125,0.9910664433277498,0.00893355667225014,0.012583991412761508,0.6925477955520875,0.005493564065545797,1.6381504535675049
qkv_max_b2_q99:all,development,245760,4374,0.0177978515625,0.9686785550983081,0.031321444901691815,0.036908815239675714,0.8304586436691493,0.018243368715047836,1.4852334260940552
qkv_max_b2_q99:all,final_benchmark,245760,3855,0.01568603515625,0.9590142671854734,0.04098573281452659,0.04771465231335244,0.7167506785575805,0.026351917535066605,1.5540931224822998
qkv_max_b2_q99:all,heldout,245760,3956,0.016097005208333334,0.9929221435793731,0.007077856420626896,0.010210533084519377,0.7430949678395763,0.0019091469002887607,2.0183379650115967
qkv_max_b2_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.7358371628215536e-05,0.015747006982564926
qkv_max_b2_q99:protect_masked_new,development,245760,1899,0.00772705078125,0.9984202211690363,0.001579778830963665,0.0046345708567024696,0.3716189729517836,2.3788514226907864e-05,0.015476739034056664
qkv_max_b2_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b2_q99:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9471852283459157e-05,0.016159674152731895
