configuration,mode,k,aggregation,value,scope,order,new_max_protection,oracle_refresh,step,mask_ratio,phase,blasst_threshold,total_tiles,baseline_kept_tiles,baseline_skipped_tiles,candidate_tiles,additional_skipped_tiles,additional_physical_sparsity,fraction_of_baseline_kept_removed,removed_new_maximum_tiles,maximum_selected_score,maximum_removed_row_mass,maximum_absolute_error,mean_relative_error,mean_row_cosine,minimum_row_cosine,masked_mean_relative_error,visible_mean_relative_error,masked_mean_row_cosine,visible_mean_row_cosine
independent:k8:mean_mixed:0.01:all:score:newmax-none:current_step,independent,8,mean_mixed,0.01,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k8:mean_mixed:0.03:all:score:newmax-none:current_step,independent,8,mean_mixed,0.03,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,1,1,0.015625,0.07142857142857142,1,0.019505953416228294,0.023670589551329613,0.00011038780212402344,9.935096750268713e-05,1.0,0.9999998211860657,0.0,9.935096750268713e-05,1.0,1.0
independent:k16:all_max:1e-06:all:score:newmax-none:current_step,independent,16,all_max,1e-06,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:all_max:3e-06:all:score:newmax-none:current_step,independent,16,all_max,3e-06,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:all_max:1e-05:all:score:newmax-none:current_step,independent,16,all_max,1e-05,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:all_max:3e-05:all:score:newmax-none:current_step,independent,16,all_max,3e-05,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:all_max:0.0001:all:score:newmax-none:current_step,independent,16,all_max,0.0001,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:all_max:0.0003:all:score:newmax-none:current_step,independent,16,all_max,0.0003,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:all_max:0.001:all:score:newmax-none:current_step,independent,16,all_max,0.001,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:all_max:0.003:all:score:newmax-none:current_step,independent,16,all_max,0.003,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:all_max:0.01:all:score:newmax-none:current_step,independent,16,all_max,0.01,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:all_max:0.03:all:score:newmax-none:current_step,independent,16,all_max,0.03,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,2,0.03125,0.14285714285714285,2,0.023670589551329613,0.023670589551329613,0.0001697540283203125,0.00012702608364634216,1.0,0.9999997615814209,0.0,0.00012702608364634216,1.0,1.0
independent:k16:veto_max:1e-06:all:score:newmax-none:current_step,independent,16,veto_max,1e-06,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:veto_max:3e-06:all:score:newmax-none:current_step,independent,16,veto_max,3e-06,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:veto_max:1e-05:all:score:newmax-none:current_step,independent,16,veto_max,1e-05,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:veto_max:3e-05:all:score:newmax-none:current_step,independent,16,veto_max,3e-05,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
independent:k16:veto_max:0.0001:all:score:newmax-none:current_step,independent,16,veto_max,0.0001,all,score,none,current_step,14,0.12506118453255016,low,1.0,64,14,50,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999997019767761,0.0,0.0,1.0,1.0
