layer,step,remaining_mask_ratio,active_count,tile_count
7,2,0.15,65,98
7,2,0.15,66,90
7,2,0.15,67,72
7,2,0.15,68,73
7,2,0.15,69,68
7,2,0.15,70,71
7,2,0.15,71,80
7,2,0.15,72,83
7,2,0.15,73,70
7,2,0.15,74,67
7,2,0.15,75,59
7,2,0.15,76,66
7,2,0.15,77,59
7,2,0.15,78,62
7,2,0.15,79,52
7,2,0.15,80,68
7,2,0.15,81,53
7,2,0.15,82,58
7,2,0.15,83,59
7,2,0.15,84,51
7,2,0.15,85,41
7,2,0.15,86,48
7,2,0.15,87,60
7,2,0.15,88,43
7,2,0.15,89,51
7,2,0.15,90,38
7,2,0.15,91,55
7,2,0.15,92,42
7,2,0.15,93,46
7,2,0.15,94,51
7,2,0.15,95,39
7,2,0.15,96,41
7,2,0.15,97,45
7,2,0.15,98,37
7,2,0.15,99,48
7,2,0.15,100,39
7,2,0.15,101,47
7,2,0.15,102,40
7,2,0.15,103,33
7,2,0.15,104,33
7,2,0.15,105,37
7,2,0.15,106,33
7,2,0.15,107,23
7,2,0.15,108,34
7,2,0.15,109,34
7,2,0.15,110,24
7,2,0.15,111,30
7,2,0.15,112,30
7,2,0.15,113,34
7,2,0.15,114,25
7,2,0.15,115,45
7,2,0.15,116,34
7,2,0.15,117,32
7,2,0.15,118,36
7,2,0.15,119,28
7,2,0.15,120,35
7,2,0.15,121,22
7,2,0.15,122,26
7,2,0.15,123,19
7,2,0.15,124,22
7,2,0.15,125,20
7,2,0.15,126,24
7,2,0.15,127,22
7,2,0.15,128,1038
8,0,0.9,0,5088
8,0,0.9,1,1878
8,0,0.9,2,1389
8,0,0.9,3,1088
8,0,0.9,4,894
8,0,0.9,5,880
8,0,0.9,6,778
8,0,0.9,7,646
8,0,0.9,8,608
8,0,0.9,9,591
8,0,0.9,10,538
8,0,0.9,11,553
8,0,0.9,12,471
8,0,0.9,13,444
8,0,0.9,14,460
8,0,0.9,15,419
8,0,0.9,16,381
8,0,0.9,17,357
8,0,0.9,18,368
8,0,0.9,19,362
8,0,0.9,20,329
8,0,0.9,21,326
8,0,0.9,22,299
8,0,0.9,23,297
8,0,0.9,24,270
8,0,0.9,25,299
8,0,0.9,26,282
8,0,0.9,27,304
8,0,0.9,28,252
8,0,0.9,29,268
8,0,0.9,30,288
8,0,0.9,31,265
8,0,0.9,32,248
8,0,0.9,33,247
8,0,0.9,34,253
8,0,0.9,35,242
8,0,0.9,36,235
8,0,0.9,37,237
8,0,0.9,38,235
8,0,0.9,39,258
8,0,0.9,40,226
8,0,0.9,41,219
8,0,0.9,42,270
8,0,0.9,43,243
8,0,0.9,44,220
8,0,0.9,45,248
8,0,0.9,46,232
8,0,0.9,47,219
8,0,0.9,48,239
8,0,0.9,49,230
8,0,0.9,50,249
8,0,0.9,51,238
8,0,0.9,52,236
8,0,0.9,53,237
8,0,0.9,54,221
8,0,0.9,55,238
8,0,0.9,56,246
8,0,0.9,57,245
8,0,0.9,58,213
8,0,0.9,59,231
8,0,0.9,60,232
8,0,0.9,61,240
8,0,0.9,62,230
8,0,0.9,63,247
8,0,0.9,64,225
8,0,0.9,65,231
8,0,0.9,66,250
8,0,0.9,67,251
8,0,0.9,68,235
8,0,0.9,69,232
8,0,0.9,70,212
8,0,0.9,71,234
8,0,0.9,72,213
8,0,0.9,73,237
8,0,0.9,74,219
8,0,0.9,75,236
8,0,0.9,76,229
8,0,0.9,77,229
8,0,0.9,78,226
8,0,0.9,79,235
8,0,0.9,80,198
8,0,0.9,81,215
8,0,0.9,82,236
8,0,0.9,83,239
8,0,0.9,84,250
8,0,0.9,85,261
8,0,0.9,86,256
8,0,0.9,87,271
8,0,0.9,88,251
8,0,0.9,89,234
8,0,0.9,90,272
8,0,0.9,91,227
8,0,0.9,92,219
8,0,0.9,93,278
8,0,0.9,94,265
8,0,0.9,95,251
8,0,0.9,96,256
8,0,0.9,97,252
8,0,0.9,98,259
8,0,0.9,99,246
8,0,0.9,100,294
8,0,0.9,101,295
8,0,0.9,102,293
8,0,0.9,103,296
8,0,0.9,104,298
8,0,0.9,105,331
8,0,0.9,106,325
8,0,0.9,107,325
8,0,0.9,108,343
8,0,0.9,109,358
8,0,0.9,110,367
8,0,0.9,111,366
8,0,0.9,112,374
8,0,0.9,113,401
8,0,0.9,114,409
8,0,0.9,115,390
8,0,0.9,116,427
8,0,0.9,117,454
8,0,0.9,118,466
8,0,0.9,119,562
8,0,0.9,120,563
8,0,0.9,121,645
8,0,0.9,122,687
8,0,0.9,123,751
8,0,0.9,124,895
8,0,0.9,125,979
8,0,0.9,126,1364
8,0,0.9,127,2204
8,0,0.9,128,12168
8,1,0.5,0,23417
8,1,0.5,1,4195
8,1,0.5,2,2579
8,1,0.5,3,1754
8,1,0.5,4,1390
8,1,0.5,5,1162
8,1,0.5,6,1044
8,1,0.5,7,824
8,1,0.5,8,772
8,1,0.5,9,663
8,1,0.5,10,579
8,1,0.5,11,557
8,1,0.5,12,509
8,1,0.5,13,515
8,1,0.5,14,462
8,1,0.5,15,418
8,1,0.5,16,448
8,1,0.5,17,401
8,1,0.5,18,381
8,1,0.5,19,354
8,1,0.5,20,328
8,1,0.5,21,339
8,1,0.5,22,303
8,1,0.5,23,298
8,1,0.5,24,316
8,1,0.5,25,304
8,1,0.5,26,268
8,1,0.5,27,265
8,1,0.5,28,282
8,1,0.5,29,282
8,1,0.5,30,272
8,1,0.5,31,254
8,1,0.5,32,221
8,1,0.5,33,262
8,1,0.5,34,223
8,1,0.5,35,236
8,1,0.5,36,229
8,1,0.5,37,219
8,1,0.5,38,245
8,1,0.5,39,243
8,1,0.5,40,219
8,1,0.5,41,254
8,1,0.5,42,246
8,1,0.5,43,221
8,1,0.5,44,193
8,1,0.5,45,211
8,1,0.5,46,224
8,1,0.5,47,197
8,1,0.5,48,186
8,1,0.5,49,227
8,1,0.5,50,214
8,1,0.5,51,181
8,1,0.5,52,206
8,1,0.5,53,210
8,1,0.5,54,219
8,1,0.5,55,191
8,1,0.5,56,194
8,1,0.5,57,196
8,1,0.5,58,194
8,1,0.5,59,215
8,1,0.5,60,203
8,1,0.5,61,189
8,1,0.5,62,178
8,1,0.5,63,202
8,1,0.5,64,209
8,1,0.5,65,175
8,1,0.5,66,174
8,1,0.5,67,163
8,1,0.5,68,144
8,1,0.5,69,156
8,1,0.5,70,169
8,1,0.5,71,176
8,1,0.5,72,146
8,1,0.5,73,129
8,1,0.5,74,147
8,1,0.5,75,135
8,1,0.5,76,136
8,1,0.5,77,160
8,1,0.5,78,143
8,1,0.5,79,141
8,1,0.5,80,133
8,1,0.5,81,102
8,1,0.5,82,138
8,1,0.5,83,127
8,1,0.5,84,143
8,1,0.5,85,139
8,1,0.5,86,142
8,1,0.5,87,105
8,1,0.5,88,138
8,1,0.5,89,146
8,1,0.5,90,124
8,1,0.5,91,128
8,1,0.5,92,121
8,1,0.5,93,128
8,1,0.5,94,106
8,1,0.5,95,121
8,1,0.5,96,127
8,1,0.5,97,130
8,1,0.5,98,135
8,1,0.5,99,113
8,1,0.5,100,109
8,1,0.5,101,127
8,1,0.5,102,122
8,1,0.5,103,126
8,1,0.5,104,111
8,1,0.5,105,142
8,1,0.5,106,119
8,1,0.5,107,151
8,1,0.5,108,147
8,1,0.5,109,133
8,1,0.5,110,125
8,1,0.5,111,147
8,1,0.5,112,175
8,1,0.5,113,159
8,1,0.5,114,182
8,1,0.5,115,170
8,1,0.5,116,183
8,1,0.5,117,222
8,1,0.5,118,195
8,1,0.5,119,225
8,1,0.5,120,243
8,1,0.5,121,255
8,1,0.5,122,272
8,1,0.5,123,291
8,1,0.5,124,372
8,1,0.5,125,365
8,1,0.5,126,446
8,1,0.5,127,492
8,1,0.5,128,1898
8,2,0.15,0,36865
8,2,0.15,1,4351
8,2,0.15,2,2385
8,2,0.15,3,1608
8,2,0.15,4,1301
8,2,0.15,5,1041
8,2,0.15,6,854
8,2,0.15,7,781
8,2,0.15,8,684
8,2,0.15,9,607
8,2,0.15,10,535
8,2,0.15,11,446
8,2,0.15,12,446
8,2,0.15,13,430
8,2,0.15,14,344
8,2,0.15,15,417
8,2,0.15,16,326
8,2,0.15,17,340
8,2,0.15,18,296
8,2,0.15,19,301
8,2,0.15,20,286
8,2,0.15,21,245
8,2,0.15,22,259
8,2,0.15,23,229
8,2,0.15,24,219
8,2,0.15,25,210
8,2,0.15,26,218
8,2,0.15,27,180
8,2,0.15,28,175
8,2,0.15,29,181
8,2,0.15,30,190
8,2,0.15,31,176
8,2,0.15,32,165
8,2,0.15,33,179
8,2,0.15,34,138
8,2,0.15,35,158
8,2,0.15,36,126
8,2,0.15,37,154
8,2,0.15,38,147
8,2,0.15,39,149
8,2,0.15,40,142
8,2,0.15,41,135
8,2,0.15,42,120
8,2,0.15,43,122
8,2,0.15,44,152
8,2,0.15,45,132
8,2,0.15,46,105
8,2,0.15,47,133
8,2,0.15,48,107
8,2,0.15,49,104
8,2,0.15,50,121
8,2,0.15,51,100
8,2,0.15,52,123
8,2,0.15,53,90
8,2,0.15,54,130
8,2,0.15,55,113
8,2,0.15,56,98
8,2,0.15,57,103
8,2,0.15,58,97
8,2,0.15,59,111
8,2,0.15,60,114
8,2,0.15,61,110
8,2,0.15,62,117
8,2,0.15,63,128
8,2,0.15,64,84
8,2,0.15,65,103
8,2,0.15,66,86
8,2,0.15,67,88
8,2,0.15,68,76
8,2,0.15,69,71
8,2,0.15,70,71
8,2,0.15,71,63
8,2,0.15,72,74
8,2,0.15,73,82
8,2,0.15,74,68
8,2,0.15,75,59
8,2,0.15,76,68
8,2,0.15,77,81
8,2,0.15,78,72
8,2,0.15,79,59
8,2,0.15,80,53
8,2,0.15,81,57
8,2,0.15,82,72
8,2,0.15,83,70
8,2,0.15,84,52
8,2,0.15,85,56
8,2,0.15,86,61
8,2,0.15,87,73
8,2,0.15,88,60
8,2,0.15,89,50
8,2,0.15,90,62
8,2,0.15,91,43
8,2,0.15,92,49
8,2,0.15,93,50
8,2,0.15,94,53
8,2,0.15,95,52
8,2,0.15,96,48
8,2,0.15,97,47
8,2,0.15,98,52
8,2,0.15,99,54
8,2,0.15,100,42
8,2,0.15,101,37
8,2,0.15,102,45
8,2,0.15,103,65
8,2,0.15,104,44
8,2,0.15,105,48
8,2,0.15,106,55
8,2,0.15,107,36
8,2,0.15,108,45
8,2,0.15,109,48
8,2,0.15,110,32
8,2,0.15,111,44
8,2,0.15,112,57
8,2,0.15,113,40
8,2,0.15,114,42
8,2,0.15,115,44
8,2,0.15,116,39
8,2,0.15,117,47
8,2,0.15,118,36
8,2,0.15,119,35
8,2,0.15,120,46
8,2,0.15,121,41
8,2,0.15,122,33
8,2,0.15,123,40
8,2,0.15,124,42
8,2,0.15,125,49
8,2,0.15,126,35
8,2,0.15,127,44
8,2,0.15,128,1057
9,0,0.9,0,6342
9,0,0.9,1,1958
9,0,0.9,2,1369
9,0,0.9,3,1053
9,0,0.9,4,875
9,0,0.9,5,752
9,0,0.9,6,708
9,0,0.9,7,627
9,0,0.9,8,560
9,0,0.9,9,538
9,0,0.9,10,479
9,0,0.9,11,442
9,0,0.9,12,449
9,0,0.9,13,390
9,0,0.9,14,369
9,0,0.9,15,349
9,0,0.9,16,380
9,0,0.9,17,316
9,0,0.9,18,318
9,0,0.9,19,293
9,0,0.9,20,309
9,0,0.9,21,300
9,0,0.9,22,285
9,0,0.9,23,268
9,0,0.9,24,257
9,0,0.9,25,269
9,0,0.9,26,258
9,0,0.9,27,255
9,0,0.9,28,273
9,0,0.9,29,236
9,0,0.9,30,255
9,0,0.9,31,268
9,0,0.9,32,235
9,0,0.9,33,235
9,0,0.9,34,228
9,0,0.9,35,203
9,0,0.9,36,217
9,0,0.9,37,228
9,0,0.9,38,232
9,0,0.9,39,207
9,0,0.9,40,225
9,0,0.9,41,210
9,0,0.9,42,217
9,0,0.9,43,225
9,0,0.9,44,203
9,0,0.9,45,197
9,0,0.9,46,212
9,0,0.9,47,203
9,0,0.9,48,216
9,0,0.9,49,212
9,0,0.9,50,216
9,0,0.9,51,203
9,0,0.9,52,217
9,0,0.9,53,207
9,0,0.9,54,209
9,0,0.9,55,213
9,0,0.9,56,211
9,0,0.9,57,223
9,0,0.9,58,206
9,0,0.9,59,218
9,0,0.9,60,230
9,0,0.9,61,231
9,0,0.9,62,212
9,0,0.9,63,216
9,0,0.9,64,207
9,0,0.9,65,188
9,0,0.9,66,224
9,0,0.9,67,225
9,0,0.9,68,224
9,0,0.9,69,230
9,0,0.9,70,246
9,0,0.9,71,200
9,0,0.9,72,212
9,0,0.9,73,224
9,0,0.9,74,214
9,0,0.9,75,218
9,0,0.9,76,242
9,0,0.9,77,215
9,0,0.9,78,215
9,0,0.9,79,216
9,0,0.9,80,209
9,0,0.9,81,223
9,0,0.9,82,242
9,0,0.9,83,261
9,0,0.9,84,225
9,0,0.9,85,247
9,0,0.9,86,253
9,0,0.9,87,250
9,0,0.9,88,271
9,0,0.9,89,238
9,0,0.9,90,290
9,0,0.9,91,278
9,0,0.9,92,272
9,0,0.9,93,263
9,0,0.9,94,268
9,0,0.9,95,272
9,0,0.9,96,263
9,0,0.9,97,271
9,0,0.9,98,278
9,0,0.9,99,271
9,0,0.9,100,281
9,0,0.9,101,291
9,0,0.9,102,293
9,0,0.9,103,318
9,0,0.9,104,337
9,0,0.9,105,359
9,0,0.9,106,319
9,0,0.9,107,337
9,0,0.9,108,279
9,0,0.9,109,371
9,0,0.9,110,361
9,0,0.9,111,401
9,0,0.9,112,388
9,0,0.9,113,414
9,0,0.9,114,399
9,0,0.9,115,383
9,0,0.9,116,453
9,0,0.9,117,443
9,0,0.9,118,439
9,0,0.9,119,517
9,0,0.9,120,554
9,0,0.9,121,602
9,0,0.9,122,688
9,0,0.9,123,723
9,0,0.9,124,879
9,0,0.9,125,1035
9,0,0.9,126,1581
9,0,0.9,127,2257
9,0,0.9,128,12472
9,1,0.5,0,26388
9,1,0.5,1,3717
9,1,0.5,2,2112
9,1,0.5,3,1492
9,1,0.5,4,1197
9,1,0.5,5,996
9,1,0.5,6,857
9,1,0.5,7,771
9,1,0.5,8,702
9,1,0.5,9,637
9,1,0.5,10,631
9,1,0.5,11,557
9,1,0.5,12,544
9,1,0.5,13,451
9,1,0.5,14,428
9,1,0.5,15,458
9,1,0.5,16,389
9,1,0.5,17,419
9,1,0.5,18,395
9,1,0.5,19,338
9,1,0.5,20,352
9,1,0.5,21,355
9,1,0.5,22,326
9,1,0.5,23,320
9,1,0.5,24,316
9,1,0.5,25,282
9,1,0.5,26,272
9,1,0.5,27,243
9,1,0.5,28,269
9,1,0.5,29,263
9,1,0.5,30,251
9,1,0.5,31,256
9,1,0.5,32,223
9,1,0.5,33,213
9,1,0.5,34,199
9,1,0.5,35,221
9,1,0.5,36,204
9,1,0.5,37,232
9,1,0.5,38,201
9,1,0.5,39,205
9,1,0.5,40,164
9,1,0.5,41,191
9,1,0.5,42,205
9,1,0.5,43,176
9,1,0.5,44,176
9,1,0.5,45,166
9,1,0.5,46,166
9,1,0.5,47,179
9,1,0.5,48,189
9,1,0.5,49,182
9,1,0.5,50,186
9,1,0.5,51,180
9,1,0.5,52,176
9,1,0.5,53,161
9,1,0.5,54,170
9,1,0.5,55,167
9,1,0.5,56,185
9,1,0.5,57,159
9,1,0.5,58,176
9,1,0.5,59,161
9,1,0.5,60,169
9,1,0.5,61,172
9,1,0.5,62,188
9,1,0.5,63,192
9,1,0.5,64,166
9,1,0.5,65,202
9,1,0.5,66,146
9,1,0.5,67,148
9,1,0.5,68,156
9,1,0.5,69,174
9,1,0.5,70,153
9,1,0.5,71,149
9,1,0.5,72,124
9,1,0.5,73,147
9,1,0.5,74,142
9,1,0.5,75,128
9,1,0.5,76,142
9,1,0.5,77,144
9,1,0.5,78,150
9,1,0.5,79,139
9,1,0.5,80,146
9,1,0.5,81,136
9,1,0.5,82,140
9,1,0.5,83,134
9,1,0.5,84,129
9,1,0.5,85,125
9,1,0.5,86,143
9,1,0.5,87,126
9,1,0.5,88,123
9,1,0.5,89,126
9,1,0.5,90,110
9,1,0.5,91,132
9,1,0.5,92,133
9,1,0.5,93,112
9,1,0.5,94,121
9,1,0.5,95,110
9,1,0.5,96,127
9,1,0.5,97,152
9,1,0.5,98,113
9,1,0.5,99,161
9,1,0.5,100,119
9,1,0.5,101,154
9,1,0.5,102,143
9,1,0.5,103,121
9,1,0.5,104,114
9,1,0.5,105,128
9,1,0.5,106,148
9,1,0.5,107,129
9,1,0.5,108,138
9,1,0.5,109,145
9,1,0.5,110,167
9,1,0.5,111,154
9,1,0.5,112,158
9,1,0.5,113,140
9,1,0.5,114,154
9,1,0.5,115,173
9,1,0.5,116,167
9,1,0.5,117,195
9,1,0.5,118,158
9,1,0.5,119,184
9,1,0.5,120,222
9,1,0.5,121,175
9,1,0.5,122,228
9,1,0.5,123,272
9,1,0.5,124,295
9,1,0.5,125,323
9,1,0.5,126,406
9,1,0.5,127,543
9,1,0.5,128,2156
9,2,0.15,0,37937
9,2,0.15,1,3897
9,2,0.15,2,2256
9,2,0.15,3,1510
9,2,0.15,4,1206
9,2,0.15,5,932
9,2,0.15,6,799
9,2,0.15,7,672
9,2,0.15,8,594
9,2,0.15,9,564
9,2,0.15,10,443
9,2,0.15,11,456
9,2,0.15,12,373
9,2,0.15,13,366
9,2,0.15,14,352
9,2,0.15,15,328
9,2,0.15,16,319
9,2,0.15,17,261
9,2,0.15,18,268
9,2,0.15,19,271
9,2,0.15,20,256
9,2,0.15,21,248
9,2,0.15,22,229
9,2,0.15,23,223
9,2,0.15,24,244
9,2,0.15,25,224
9,2,0.15,26,231
9,2,0.15,27,190
9,2,0.15,28,174
9,2,0.15,29,193
9,2,0.15,30,188
9,2,0.15,31,175
9,2,0.15,32,176
9,2,0.15,33,179
9,2,0.15,34,156
9,2,0.15,35,161
9,2,0.15,36,168
9,2,0.15,37,156
9,2,0.15,38,150
9,2,0.15,39,115
9,2,0.15,40,145
9,2,0.15,41,147
9,2,0.15,42,135
9,2,0.15,43,115
9,2,0.15,44,132
9,2,0.15,45,127
9,2,0.15,46,131
9,2,0.15,47,120
9,2,0.15,48,103
9,2,0.15,49,126
9,2,0.15,50,120
9,2,0.15,51,118
9,2,0.15,52,93
9,2,0.15,53,118
9,2,0.15,54,119
9,2,0.15,55,86
9,2,0.15,56,119
9,2,0.15,57,109
9,2,0.15,58,95
9,2,0.15,59,96
9,2,0.15,60,84
9,2,0.15,61,108
9,2,0.15,62,109
9,2,0.15,63,106
9,2,0.15,64,97
9,2,0.15,65,139
9,2,0.15,66,101
9,2,0.15,67,106
9,2,0.15,68,90
9,2,0.15,69,75
9,2,0.15,70,89
9,2,0.15,71,72
9,2,0.15,72,86
9,2,0.15,73,72
9,2,0.15,74,67
9,2,0.15,75,60
9,2,0.15,76,80
9,2,0.15,77,71
9,2,0.15,78,61
9,2,0.15,79,59
9,2,0.15,80,61
9,2,0.15,81,59
9,2,0.15,82,60
9,2,0.15,83,70
9,2,0.15,84,55
9,2,0.15,85,55
9,2,0.15,86,63
9,2,0.15,87,69
9,2,0.15,88,56
9,2,0.15,89,48
9,2,0.15,90,63
9,2,0.15,91,56
9,2,0.15,92,57
9,2,0.15,93,53
9,2,0.15,94,56
9,2,0.15,95,41
9,2,0.15,96,65
9,2,0.15,97,57
9,2,0.15,98,60
9,2,0.15,99,49
9,2,0.15,100,52
9,2,0.15,101,49
9,2,0.15,102,49
9,2,0.15,103,45
9,2,0.15,104,48
9,2,0.15,105,60
9,2,0.15,106,53
9,2,0.15,107,58
9,2,0.15,108,42
9,2,0.15,109,41
9,2,0.15,110,34
9,2,0.15,111,51
9,2,0.15,112,52
9,2,0.15,113,45
9,2,0.15,114,57
9,2,0.15,115,58
9,2,0.15,116,53
9,2,0.15,117,62
9,2,0.15,118,50
9,2,0.15,119,69
9,2,0.15,120,66
9,2,0.15,121,52
9,2,0.15,122,53
9,2,0.15,123,57
9,2,0.15,124,65
9,2,0.15,125,55
9,2,0.15,126,77
9,2,0.15,127,80
9,2,0.15,128,1124
10,0,0.9,0,4509
10,0,0.9,1,1570
10,0,0.9,2,1157
10,0,0.9,3,904
10,0,0.9,4,762
10,0,0.9,5,682
10,0,0.9,6,599
10,0,0.9,7,555
10,0,0.9,8,495
10,0,0.9,9,508
10,0,0.9,10,393
10,0,0.9,11,452
10,0,0.9,12,413
10,0,0.9,13,422
10,0,0.9,14,449
10,0,0.9,15,423
10,0,0.9,16,344
10,0,0.9,17,388
10,0,0.9,18,345
10,0,0.9,19,339
10,0,0.9,20,348
10,0,0.9,21,325
10,0,0.9,22,339
10,0,0.9,23,310
10,0,0.9,24,299
10,0,0.9,25,299
10,0,0.9,26,291
10,0,0.9,27,350
10,0,0.9,28,291
10,0,0.9,29,295
10,0,0.9,30,314
10,0,0.9,31,297
10,0,0.9,32,282
10,0,0.9,33,267
10,0,0.9,34,271
10,0,0.9,35,281
10,0,0.9,36,294
10,0,0.9,37,299
10,0,0.9,38,304
10,0,0.9,39,291
10,0,0.9,40,299
10,0,0.9,41,297
10,0,0.9,42,299
10,0,0.9,43,317
10,0,0.9,44,295
10,0,0.9,45,275
10,0,0.9,46,305
10,0,0.9,47,278
10,0,0.9,48,278
10,0,0.9,49,286
10,0,0.9,50,290
10,0,0.9,51,268
10,0,0.9,52,281
10,0,0.9,53,292
10,0,0.9,54,303
10,0,0.9,55,306
10,0,0.9,56,277
10,0,0.9,57,261
10,0,0.9,58,297
10,0,0.9,59,295
10,0,0.9,60,271
10,0,0.9,61,253
10,0,0.9,62,268
10,0,0.9,63,270
10,0,0.9,64,247
10,0,0.9,65,255
10,0,0.9,66,260
10,0,0.9,67,278
10,0,0.9,68,260
10,0,0.9,69,253
10,0,0.9,70,280
10,0,0.9,71,268
10,0,0.9,72,246
10,0,0.9,73,231
10,0,0.9,74,242
10,0,0.9,75,287
10,0,0.9,76,267
10,0,0.9,77,267
10,0,0.9,78,279
10,0,0.9,79,278
10,0,0.9,80,257
10,0,0.9,81,254
10,0,0.9,82,285
10,0,0.9,83,272
10,0,0.9,84,240
10,0,0.9,85,307
10,0,0.9,86,287
10,0,0.9,87,289
10,0,0.9,88,293
10,0,0.9,89,289
10,0,0.9,90,316
10,0,0.9,91,316
10,0,0.9,92,291
10,0,0.9,93,297
10,0,0.9,94,314
10,0,0.9,95,315
10,0,0.9,96,313
10,0,0.9,97,311
10,0,0.9,98,314
10,0,0.9,99,312
10,0,0.9,100,291
10,0,0.9,101,305
10,0,0.9,102,340
10,0,0.9,103,327
10,0,0.9,104,336
10,0,0.9,105,325
10,0,0.9,106,351
10,0,0.9,107,353
10,0,0.9,108,375
10,0,0.9,109,364
10,0,0.9,110,394
10,0,0.9,111,428
10,0,0.9,112,425
10,0,0.9,113,433
10,0,0.9,114,497
10,0,0.9,115,477
10,0,0.9,116,485
10,0,0.9,117,512
10,0,0.9,118,559
10,0,0.9,119,600
10,0,0.9,120,683
10,0,0.9,121,748
10,0,0.9,122,806
10,0,0.9,123,888
10,0,0.9,124,1064
10,0,0.9,125,1314
10,0,0.9,126,1667
10,0,0.9,127,2310
10,0,0.9,128,9192
10,1,0.5,0,18348
10,1,0.5,1,4243
10,1,0.5,2,2779
10,1,0.5,3,1988
10,1,0.5,4,1687
10,1,0.5,5,1363
10,1,0.5,6,1233
10,1,0.5,7,1101
10,1,0.5,8,998
10,1,0.5,9,959
10,1,0.5,10,862
10,1,0.5,11,828
10,1,0.5,12,772
10,1,0.5,13,715
10,1,0.5,14,687
10,1,0.5,15,701
10,1,0.5,16,636
10,1,0.5,17,604
10,1,0.5,18,610
10,1,0.5,19,550
10,1,0.5,20,549
10,1,0.5,21,513
10,1,0.5,22,497
10,1,0.5,23,461
10,1,0.5,24,484
10,1,0.5,25,404
10,1,0.5,26,461
10,1,0.5,27,411
10,1,0.5,28,419
10,1,0.5,29,360
10,1,0.5,30,389
10,1,0.5,31,373
10,1,0.5,32,376
10,1,0.5,33,361
10,1,0.5,34,326
10,1,0.5,35,327
10,1,0.5,36,318
10,1,0.5,37,299
10,1,0.5,38,277
10,1,0.5,39,276
10,1,0.5,40,292
10,1,0.5,41,275
10,1,0.5,42,288
10,1,0.5,43,248
10,1,0.5,44,249
10,1,0.5,45,243
10,1,0.5,46,261
10,1,0.5,47,242
10,1,0.5,48,235
10,1,0.5,49,248
10,1,0.5,50,224
10,1,0.5,51,225
10,1,0.5,52,228
10,1,0.5,53,204
10,1,0.5,54,178
10,1,0.5,55,198
10,1,0.5,56,183
10,1,0.5,57,199
10,1,0.5,58,200
10,1,0.5,59,203
10,1,0.5,60,178
10,1,0.5,61,173
10,1,0.5,62,188
10,1,0.5,63,160
10,1,0.5,64,174
10,1,0.5,65,162
10,1,0.5,66,169
10,1,0.5,67,171
10,1,0.5,68,165
10,1,0.5,69,146
10,1,0.5,70,155
10,1,0.5,71,143
10,1,0.5,72,142
10,1,0.5,73,151
10,1,0.5,74,164
10,1,0.5,75,149
10,1,0.5,76,151
10,1,0.5,77,148
10,1,0.5,78,138
10,1,0.5,79,142
10,1,0.5,80,141
10,1,0.5,81,120
10,1,0.5,82,144
10,1,0.5,83,121
10,1,0.5,84,119
10,1,0.5,85,148
10,1,0.5,86,141
10,1,0.5,87,119
10,1,0.5,88,143
10,1,0.5,89,117
10,1,0.5,90,122
10,1,0.5,91,120
10,1,0.5,92,111
10,1,0.5,93,119
10,1,0.5,94,126
10,1,0.5,95,109
10,1,0.5,96,126
10,1,0.5,97,117
10,1,0.5,98,110
10,1,0.5,99,132
10,1,0.5,100,121
10,1,0.5,101,118
10,1,0.5,102,127
10,1,0.5,103,113
10,1,0.5,104,135
10,1,0.5,105,136
10,1,0.5,106,129
10,1,0.5,107,123
10,1,0.5,108,130
10,1,0.5,109,128
10,1,0.5,110,112
10,1,0.5,111,119
10,1,0.5,112,134
10,1,0.5,113,96
10,1,0.5,114,136
10,1,0.5,115,127
10,1,0.5,116,139
10,1,0.5,117,129
10,1,0.5,118,138
10,1,0.5,119,166
10,1,0.5,120,160
10,1,0.5,121,157
10,1,0.5,122,152
10,1,0.5,123,167
10,1,0.5,124,200
10,1,0.5,125,200
10,1,0.5,126,226
10,1,0.5,127,292
10,1,0.5,128,1584
10,2,0.15,0,32497
10,2,0.15,1,5298
10,2,0.15,2,3195
10,2,0.15,3,2238
10,2,0.15,4,1716
10,2,0.15,5,1534
10,2,0.15,6,1211
10,2,0.15,7,996
10,2,0.15,8,895
10,2,0.15,9,800
10,2,0.15,10,761
10,2,0.15,11,657
10,2,0.15,12,580
10,2,0.15,13,562
10,2,0.15,14,490
10,2,0.15,15,440
10,2,0.15,16,438
10,2,0.15,17,417
10,2,0.15,18,362
10,2,0.15,19,328
10,2,0.15,20,299
10,2,0.15,21,272
10,2,0.15,22,306
10,2,0.15,23,250
10,2,0.15,24,251
10,2,0.15,25,244
10,2,0.15,26,207
10,2,0.15,27,242
10,2,0.15,28,193
10,2,0.15,29,162
10,2,0.15,30,174
10,2,0.15,31,182
10,2,0.15,32,170
10,2,0.15,33,158
10,2,0.15,34,159
10,2,0.15,35,130
10,2,0.15,36,164
10,2,0.15,37,155
10,2,0.15,38,127
10,2,0.15,39,130
10,2,0.15,40,148
10,2,0.15,41,129
10,2,0.15,42,104
10,2,0.15,43,119
10,2,0.15,44,119
10,2,0.15,45,110
10,2,0.15,46,105
10,2,0.15,47,102
10,2,0.15,48,94
10,2,0.15,49,104
10,2,0.15,50,103
10,2,0.15,51,96
10,2,0.15,52,99
10,2,0.15,53,91
10,2,0.15,54,111
10,2,0.15,55,103
10,2,0.15,56,105
10,2,0.15,57,112
10,2,0.15,58,91
10,2,0.15,59,83
10,2,0.15,60,88
10,2,0.15,61,73
10,2,0.15,62,80
